candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score,teacher_source_mode,teacher_model_name,gemini_raw_text,gemini_parse_error,gemini_api_error,comment_type,short_reason,detailed_reason,comparison_reason,generation_validation_flags,is_valid_pre_audit,batch_result_key,gemini_finish_reason,gemini_usage_metadata,visible_anchor_count,generic_phrase_count,specificity_pass,audit_flags,is_clean
gemini__100__28__aadb__middle_near_miss__farm1_270_19798314148_7edc49d610_b.jpg__7cde6e0c35,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_270_19798314148_7edc49d610_b.jpg,farm1_270_19798314148_7edc49d610_b.jpg,aadb,middle_near_miss,near_miss,medium,0.520471,0.464016,0.560958,0.518132,0.511261,1180,0.393,train,,0.5,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The appetizing presentation of the food is diminished by a strong yellow color cast and a cramped composition that cuts off the beer bottle."",
  ""detailed_reason"": ""The arrangement of the meal is a clear strength; the vibrant green cilantro and red curry create a visually appealing contrast against the white rice. However, the image is limited by a noticeable yellow cast from the ambient lighting, which makes the white plate and rice appear discolored. A slight change in framing to either fully include the Chang beer bottle in the background or remove it entirely would result in",truncated_json:finishReason=MAX_TOKENS:text_len=646,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=646'},False,gemini__100__28__aadb__middle_near_miss__farm1_270_19798314148_7edc49d610_b.jpg__7cde6e0c35,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 876, 'totalTokenCount': 1697, 'candidatesTokenCount': 133, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__29__ava__middle_near_miss__426101.jpg__7e7ea1cd70,/home/omen_pc1/ava/images/426101.jpg,426101.jpg,ava,middle_near_miss,near_miss,medium,0.546199,0.550343,0.446246,0.49788,0.508083,1472,0.49033333333333334,train,5.662722,,gemini_batch_api,gemini-2.5-pro,"{
  """,truncated_json:finishReason=MAX_TOKENS:text_len=5,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=5'},False,gemini__100__29__ava__middle_near_miss__426101.jpg__7e7ea1cd70,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1004, 'totalTokenCount': 1696, 'candidatesTokenCount': 4, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__31__aadb__selected_high__farm1_419_20163833486_11801c1bd4_b.jpg__b9fdf8c3a3,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_419_20163833486_11801c1bd4_b.jpg,farm1_419_20163833486_11801c1bd4_b.jpg,aadb,selected_high,selected,strong,0.530161,0.549858,0.579932,0.562925,0.558933,676,0.225,train,,0.45,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__31__aadb__selected_high__farm1_419_20163833486_11801c1bd4_b.jpg__b9fdf8c3a3,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__32__aadb__selected_high__farm1_255_19452343093_8ee7e5e375_b.jpg__0d65590d40,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19452343093_8ee7e5e375_b.jpg,farm1_255_19452343093_8ee7e5e375_b.jpg,aadb,selected_high,selected,strong,0.510753,0.708379,0.684367,0.67661,0.66913,110,0.036333333333333336,train,,0.9,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""This image is strong because the sharp focus captures the intricate blue and white patterns on the two dark butterflies as they rest on delicate white flowers."",
  ""detailed_reason"": ""The composition effectively uses the diagonal lines of the green plant stems to guide the viewer's eye towards the two butterflies. There is a striking color contrast between the dark, patterned wings of the insects and the bright, fluffy white flowers they are perched upon. The shallow depth of field creates a soft, blurred background, which isolates the sharply focused butterflies and prevents any distractions.""
}",,,selected_explanation,This image is strong because the sharp focus captures the intricate blue and white patterns on the two dark butterflies as they rest on delicate white flowers.,"The composition effectively uses the diagonal lines of the green plant stems to guide the viewer's eye towards the two butterflies. There is a striking color contrast between the dark, patterned wings of the insects and the bright, fluffy white flowers they are perched upon. The shallow depth of field creates a soft, blurred background, which isolates the sharply focused butterflies and prevents any distractions.",,{'missing_comparison_reason': True},False,gemini__100__32__aadb__selected_high__farm1_255_19452343093_8ee7e5e375_b.jpg__0d65590d40,STOP,"{'candidatesTokenCount': 133, 'promptTokenCount': 685, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 814, 'totalTokenCount': 1632}",1,0,False,['generic_only_wording'],False
gemini__100__34__ava__selected_high__703909.jpg__d01063e744,/home/omen_pc1/ava/images/703909.jpg,703909.jpg,ava,selected_high,selected,strong,0.51473,0.637305,0.517761,0.565276,0.571101,657,0.21866666666666668,val,4.737327,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""The low-angle perspective and shallow depth of field effectively highlight the numerous brown snail shells scattered among the green grass and colorful wildflowers."",
  ""detailed_reason"": """,truncated_json:finishReason=MAX_TOKENS:text_len=252,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=252'},False,gemini__100__34__ava__selected_high__703909.jpg__d01063e744,MAX_TOKENS,"{'candidatesTokenCount': 55, 'promptTokenCount': 685, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 954, 'totalTokenCount': 1694}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__38__ava__selected_high__235951.jpg__902127a733,/home/omen_pc1/ava/images/235951.jpg,235951.jpg,ava,selected_high,selected,strong,0.510438,0.603959,0.545054,0.565154,0.566369,660,0.21966666666666668,train,5.194313,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__38__ava__selected_high__235951.jpg__902127a733,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__39__ava__selected_high__693820.jpg__af0f2a7abf,/home/omen_pc1/ava/images/693820.jpg,693820.jpg,ava,selected_high,selected,strong,0.497803,0.565298,0.565544,0.558671,0.555272,711,0.23666666666666666,train,4.517482,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__39__ava__selected_high__693820.jpg__af0f2a7abf,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__41__ava__rejected_low__55768.jpg__8dc5be507d,/home/omen_pc1/ava/images/55768.jpg,55768.jpg,ava,rejected_low,not_selected,weak,0.5436,0.414972,0.353596,0.397147,0.409716,2748,0.9156666666666666,train,5.388664,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_",truncated_json:finishReason=MAX_TOKENS:text_len=13,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=13'},False,gemini__100__41__ava__rejected_low__55768.jpg__8dc5be507d,MAX_TOKENS,"{'candidatesTokenCount': 6, 'promptTokenCount': 676, 'thoughtsTokenCount': 1003, 'totalTokenCount': 1685, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__42__ava__middle_near_miss__600996.jpg__a6127dd3cb,/home/omen_pc1/ava/images/600996.jpg,600996.jpg,ava,middle_near_miss,near_miss,medium,0.509091,0.454314,0.58038,0.522825,0.512957,1109,0.36933333333333335,test,5.091503,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The shallow depth of field creates a nice separation between the colorful flowers and the rustic building, but the large, dark, out-of-focus background dominates the composition."",
  ""detailed_reason"": ""The color contrast between the vibrant red and yellow flowers and the dark, weathered wood of the building is a strong visual element. However, the composition is weakened by the vast, under-lit, and out-of-focus",truncated_json:finishReason=MAX_TOKENS:text_len=476,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=476'},False,gemini__100__42__ava__middle_near_miss__600996.jpg__a6127dd3cb,MAX_TOKENS,"{'candidatesTokenCount': 110, 'promptTokenCount': 688, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 898, 'totalTokenCount': 1696}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__43__ava__middle_near_miss__440544.jpg__0e6c6ef719,/home/omen_pc1/ava/images/440544.jpg,440544.jpg,ava,middle_near_miss,near_miss,medium,0.492808,0.470538,0.576345,0.525668,0.516201,1065,0.3546666666666667,test,5.486238,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The soft lighting on the woman's face creates a gentle mood, but the completely overexposed background on the right detracts from the subject."",
  ""detailed_reason"": ""The photograph successfully captures a quiet, contemplative moment, with the lighting nicely modeling the subject's face and highlighting her freckles. A significant limitation, however, is the background, which is blown out to pure white, creating a large, distracting area that pulls the viewer'",truncated_json:finishReason=MAX_TOKENS:text_len=525,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=525'},False,gemini__100__43__ava__middle_near_miss__440544.jpg__0e6c6ef719,MAX_TOKENS,"{'thoughtsTokenCount': 893, 'totalTokenCount': 1696, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 115, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__44__aadb__middle_near_miss__farm1_546_20091381170_18037855a4_b.jpg__98a848227a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_546_20091381170_18037855a4_b.jpg,farm1_546_20091381170_18037855a4_b.jpg,aadb,middle_near_miss,near_miss,medium,0.512834,0.482071,0.486103,0.487163,0.488298,1610,0.5363333333333333,train,,0.4,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The image is a clear travel portrait with the man on the beach, but the harsh overhead lighting creates a distracting, dark shadow on the sand."",
  ""detailed_reason"": ""This photo effectively establishes a sense of place by positioning the man on the sandy beach with the tall, white buildings and blue umbrellas in the background. However, the high-angle sunlight casts a very dark and sharply defined shadow of the man onto the sand, which draws the viewer's eye away from the subject. To improve, taking the photo during a time with softer, more directional light (like the golden hour) would have minimized the harsh shadow and created more",truncated_json:finishReason=MAX_TOKENS:text_len=704,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=704'},False,gemini__100__44__aadb__middle_near_miss__farm1_546_20091381170_18037855a4_b.jpg__98a848227a,MAX_TOKENS,"{'candidatesTokenCount': 153, 'promptTokenCount': 688, 'thoughtsTokenCount': 855, 'totalTokenCount': 1696, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__45__ava__middle_near_miss__735278.jpg__3e8fb12ac0,/home/omen_pc1/ava/images/735278.jpg,735278.jpg,ava,middle_near_miss,near_miss,medium,0.538397,0.580404,0.496654,0.534328,0.540603,958,0.319,train,6.453901,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The image captures a stunning aurora display over a quiet, snowy landscape, but is held back by noticeable digital noise in the night sky."",
  ""detailed_reason"": ""The composition is a strong point, with the vibrant green aurora creating a dramatic sweep above the silhouetted trees and the solitary bench, which adds a compelling human element. However, the image suffers from visible digital noise, particularly in the darker, reddish areas of the sky, which detracts from",truncated_json:finishReason=MAX_TOKENS:text_len=534,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=534'},False,gemini__100__45__ava__middle_near_miss__735278.jpg__3e8fb12ac0,MAX_TOKENS,"{'thoughtsTokenCount': 892, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 117, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__46__ava__selected_high__645376.jpg__e640692b03,/home/omen_pc1/ava/images/645376.jpg,645376.jpg,ava,selected_high,selected,strong,0.493537,0.563686,0.539193,0.544425,0.543366,860,0.28633333333333333,train,5.112069,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""The image's dramatic sepia tone and the stark contrast between the crusty, flour-dusted bread and the dark, glossy liquid create a compelling still life."",
  ""detailed_reason"": ""The composition is anchored by the strong diagonal of the knife blade cutting into the loaf, which draws the viewer's eye into the scene. The warm, sepia-toned color palette unifies the image, emphasizing the rough, textured surface of the bread's crust. A sense of drama is introduced by the dark, viscous pool of liquid, which provides a stark contrast in",truncated_json:finishReason=MAX_TOKENS:text_len=598,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=598'},False,gemini__100__46__ava__selected_high__645376.jpg__e640692b03,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 870, 'totalTokenCount': 1694, 'candidatesTokenCount': 139, 'promptTokenCount': 685}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__48__aadb__rejected_low__farm1_323_20148008972_f57613a991_b.jpg__1793213a7f,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_323_20148008972_f57613a991_b.jpg,farm1_323_20148008972_f57613a991_b.jpg,aadb,rejected_low,not_selected,weak,0.492388,0.444543,0.305022,0.379567,0.395911,2853,0.9506666666666667,train,,0.2,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""rejection_reason"",
  ""short_reason"": ""The image is poorly composed and",truncated_json:finishReason=MAX_TOKENS:text_len=91,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=91'},False,gemini__100__48__aadb__rejected_low__farm1_323_20148008972_f57613a991_b.jpg__1793213a7f,MAX_TOKENS,"{'candidatesTokenCount': 28, 'promptTokenCount': 676, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 981, 'totalTokenCount': 1685}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__50__ava__rejected_low__294865.jpg__6652600118,/home/omen_pc1/ava/images/294865.jpg,294865.jpg,ava,rejected_low,not_selected,weak,0.528782,0.384315,0.297203,0.355206,0.37114,2941,0.98,val,6.651163,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""rejection_reason"",
  ""short_reason"": ""The high-angle perspective creates an unbalanced composition with an excessive amount of empty wooden floor in the foreground."",
  ""detailed_reason"": ""The photograph is taken from a high angle, which results in an awkward and unbalanced composition. This viewpoint dedicates a large portion of the lower-left frame to empty wooden floorboards, which draws attention away from the subject. The girl, who is the intended",truncated_json:finishReason=MAX_TOKENS:text_len=477,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=477'},False,gemini__100__50__ava__rejected_low__294865.jpg__6652600118,MAX_TOKENS,"{'candidatesTokenCount': 103, 'promptTokenCount': 676, 'thoughtsTokenCount': 906, 'totalTokenCount': 1685, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__51__aadb__rejected_low__farm1_260_20197085902_faf10a855a_b.jpg__dce70b2d91,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_260_20197085902_faf10a855a_b.jpg,farm1_260_20197085902_faf10a855a_b.jpg,aadb,rejected_low,not_selected,weak,0.50807,0.419253,0.345536,0.391276,0.403089,2787,0.9286666666666666,train,,0.5,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""rejection_reason"",
  ""short_reason"": ""The cluttered arrangement of the police mannequin, motorcycle, traffic light, and ladder creates a static and uncompelling composition."",
  ""detailed_reason"": ""This photograph captures a staged display, and its composition feels cluttered and lacks a strong focal",truncated_json:finishReason=MAX_TOKENS:text_len=322,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=322'},False,gemini__100__51__aadb__rejected_low__farm1_260_20197085902_faf10a855a_b.jpg__dce70b2d91,MAX_TOKENS,"{'candidatesTokenCount': 71, 'promptTokenCount': 676, 'thoughtsTokenCount': 938, 'totalTokenCount': 1685, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__52__ava__rejected_low__724059.jpg__c6b1d58648,/home/omen_pc1/ava/images/724059.jpg,724059.jpg,ava,rejected_low,not_selected,weak,0.483406,0.422916,0.383559,0.409286,0.416247,2658,0.8856666666666667,train,5.175,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__52__ava__rejected_low__724059.jpg__c6b1d58648,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 676, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__53__aadb__middle_near_miss__farm1_361_20007022190_d4912c7ef1_b.jpg__623bd5084b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_361_20007022190_d4912c7ef1_b.jpg,farm1_361_20007022190_d4912c7ef1_b.jpg,aadb,middle_near_miss,near_miss,medium,0.505891,0.444752,0.457191,0.457085,0.458898,2093,0.6973333333333334,train,,0.55,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__53__aadb__middle_near_miss__farm1_361_20007022190_d4912c7ef1_b.jpg__623bd5084b,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__54__ava__selected_high__882889.jpg__d1822dc5a4,/home/omen_pc1/ava/images/882889.jpg,882889.jpg,ava,selected_high,selected,strong,0.595962,0.65768,0.718522,0.681929,0.672759,98,0.03233333333333333,test,5.171597,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__54__ava__selected_high__882889.jpg__d1822dc5a4,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__55__ava__middle_near_miss__70473.jpg__1205be1747,/home/omen_pc1/ava/images/70473.jpg,70473.jpg,ava,middle_near_miss,near_miss,medium,0.491645,0.482779,0.481725,0.483139,0.483687,1661,0.5533333333333333,train,4.522222,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The intimate mood created by the single candle flame is strong, but the composition is hampered by the main object being cut off at the top of the frame."",
  ""detailed_reason"": ""The low-angle perspective and the warm light from the single candle flame create a compelling, intimate atmosphere, beautifully highlighting the curves of the metal",truncated_json:finishReason=MAX_TOKENS:text_len=403,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=403'},False,gemini__100__55__ava__middle_near_miss__70473.jpg__1205be1747,MAX_TOKENS,"{'candidatesTokenCount': 90, 'promptTokenCount': 688, 'thoughtsTokenCount': 919, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__56__ava__selected_high__263871.jpg__eaf0e2c131,/home/omen_pc1/ava/images/263871.jpg,263871.jpg,ava,selected_high,selected,strong,0.469038,0.494656,0.594527,0.54203,0.530762,877,0.292,val,3.530945,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""selected_explanation"",
  ""short_reason"": ""The warm, red-toned lighting and the intimate, candid pose between the",truncated_json:finishReason=MAX_TOKENS:text_len=133,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=133'},False,gemini__100__56__ava__selected_high__263871.jpg__eaf0e2c131,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 973, 'totalTokenCount': 1694, 'candidatesTokenCount': 36, 'promptTokenCount': 685}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__57__ava__middle_near_miss__365921.jpg__333b09cb2d,/home/omen_pc1/ava/images/365921.jpg,365921.jpg,ava,middle_near_miss,near_miss,medium,0.513331,0.562379,0.361604,0.457087,0.474712,2092,0.697,train,4.745,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The warm lighting beautifully highlights the iridescent fabric of the dress, but the industrial metal background is distracting."",
  ""detailed_reason"": ""The warm, directional sunlight creates an appealing sheen on the coppery-purple fabric, emphasizing the dress's texture and the sparkle of the beading. However, the background, which appears to be a perforated metal roll-up door, creates a harsh, industrial contrast that detracts from the formal elegance of the garment. A softer, less detailed background would better complement the subject and improve the overall photograph."",
  ""comparison_reason"": null",truncated_json:finishReason=MAX_TOKENS:text_len=672,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=672'},False,gemini__100__57__ava__middle_near_miss__365921.jpg__333b09cb2d,MAX_TOKENS,"{'candidatesTokenCount': 141, 'promptTokenCount': 688, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 866, 'totalTokenCount': 1695}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__58__ava__selected_high__479734.jpg__ad94c24c19,/home/omen_pc1/ava/images/479734.jpg,479734.jpg,ava,selected_high,selected,strong,0.529119,0.478218,0.645707,0.567053,0.552849,641,0.21333333333333335,train,4.778325,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__58__ava__selected_high__479734.jpg__ad94c24c19,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
